1,0.6577373514227719,1.562853402040994,10.37627649307251,0.001,0.0005
2,0.6958619921691239,1.432381181002099,7.804624319076538,0.001,0.0005
3,0.6985152089181722,1.4125746048346735,7.89749813079834,0.001,0.0005
4,0.6929908831768977,1.40059553498106,7.981700897216797,0.001,0.0005
5,0.6932608028107631,1.3948698006774651,8.016493558883667,0.001,0.0005
6,0.6983665671383441,1.3903471291392115,7.988300561904907,0.001,0.0005
7,0.6931019413950674,1.395870842815971,8.112985372543335,0.001,0.0005
8,0.6929244972779066,1.389444257158248,8.24993371963501,0.001,0.0005
9,0.6930989856257953,1.3885010529915638,8.199489831924438,0.001,0.0005
10,0.6932546490398142,1.3875204804174643,8.182870626449585,0.001,0.0005
11,0.6927604693817264,1.3867744169243947,8.329562425613403,0.001,0.0005
12,0.6965592488292366,1.390237390123294,8.353882074356079,0.001,0.0005
13,0.6924673172303049,1.3884041855278573,8.304992198944092,0.001,0.0005
14,0.6931381562837081,1.3870510122239916,8.340498447418213,0.001,0.0005
15,0.7078742837121326,1.3878755103626461,8.245248317718506,0.001,0.0005
16,0.6915966027179627,1.3921153446220176,8.215977430343628,0.001,0.0005
17,0.6923371438461422,1.3880368009127908,8.282533407211304,0.001,0.0005
18,0.6932895690802029,1.38668364155663,8.184374570846558,0.001,0.0005
19,0.693562796227021,1.3878792403385016,8.269505977630615,0.001,0.0005
20,0.692991965704034,1.3878534641082805,8.314244031906128,0.001,0.0005
21,0.692993715487189,1.3867817510198632,8.426330089569092,0.001,0.0005
